X_0_0,X_0_1,X_0_2,X_0_3,X_0_4,X_0_5,Y_0_0,Y_0_1,Y_0_2,Y_0_3,Y_0_4,Y_0_5,decay_0,decay_1,decay_2,W_0,W_1,W_2,J_0,J_1
0.552,0.248,0.792,0.456,0.08,0.672,-0.56,-0.744,0.168,-0.48,-0.704,0.408,0.2547390494422495,0.37948252528638754,0.3996594896903423,-0.28804437261207727,1.556114311439225,1.066470393235445,-0.3812064004892977,0.5883818943708824
0.656,0.616,0.696,0.656,0.664,0.432,-0.112,-0.144,-0.08,-0.096,0.256,-0.536,0.3558974972601232,0.4426741090386503,0.4352632709216683,0.2783712277654471,0.21551820739765615,0.1640944072076885,0.8736173030866271,-0.5463540346327559
-0.224,0.656,0.472,-0.384,-0.392,0.552,0.496,0.304,0.192,0.48,0.608,0.08,0.6656095305259413,0.44242136468486837,0.6940019357747946,-0.6105671336338729,-0.42918264992124827,-2.5817041465592427,0.5635713538145675,-0.20204157616288707
0.768,0.424,0.648,0.728,0.504,0.088,-0.352,-0.584,-0.352,-0.416,-0.552,-0.816,0.314679297998656,0.3982506739098747,0.24286173835374275,0.5991918489011655,1.0176310884468398,0.5938898313101603,1.1960855505186203,0.4596995865720172
0.648,0.224,0.616,0.544,-0.312,0.696,-0.536,-0.728,0.352,-0.536,-0.768,-0.2,0.507385168526288,0.3793596592071324,0.3367858184555243,-0.430918696274281,1.6373897971695508,0.924548638507695,0.7251422343657166,1.5818642573726673
0.64,0.704,0.24,0.656,0.616,-0.752,-0.008,0.032,-0.704,0.16,0.424,-0.12,0.39529927504356693,0.49555119024057004,0.5422587161191982,1.499385465851736,0.04653653133248683,0.015847652671958708,2.230203314101554,-0.7491218879134485
0.752,0.424,0.752,0.824,0.656,0.776,0.048,-0.424,-0.2,0.008,0.312,0.104,0.25438286469959226,0.46169741488168264,0.25262651880848297,0.34869062708755155,1.0639531676587817,-0.12761480239886436,-0.575362245417278,-0.4300364675198068
0.632,0.608,0.648,0.664,-0.344,0.56,-0.336,-0.184,-0.008,-0.304,-0.512,-0.456,0.608974027740636,0.558510531263489,0.39741679280040754,0.004126416197506832,0.3189752440419169,0.4881189367371477,0.8460637001084089,2.332894328665278
0.768,-0.376,0.568,0.696,0.656,0.384,-0.08,-0.504,0.104,0.0,-0.376,0.44,0.5674282872415559,0.3632031405177979,0.3333774022093058,-0.067516556308945,2.819522958413874,0.09675171885460523,-0.8476820066021847,0.37311303389019485
0.808,0.704,0.664,0.824,0.512,0.352,0.104,-0.192,-0.056,0.152,0.568,0.6,0.5622748668604061,0.2931170413084608,0.2665945317404117,-0.03641571563224707,0.20981908995308685,-0.16463433472275701,-1.3060365468320738,-0.8523247092052048
0.84,0.624,0.656,0.808,0.312,0.648,-0.28,0.408,0.008,-0.248,-0.592,0.008,0.47225346645796346,0.5373604461828829,0.28395386951645424,0.2601212585087129,-0.5854885140443128,0.34891948960702895,-0.04756476325826517,0.989331301437142
0.248,0.696,0.576,0.232,0.528,-0.432,-0.592,0.008,-0.272,-0.616,-0.008,-0.464,0.5573340535988951,0.5504032562663147,0.5705607883346173,0.44206883499663974,-0.051552201782213175,1.234540277741345,2.3629640690024547,-1.1749390849093022
0.688,0.64,0.56,0.76,0.488,0.624,0.072,0.616,0.232,0.008,0.792,-0.184,0.5131819778785298,0.1424866518782152,0.3092231901319627,-0.47669048130711955,-1.0146583193968906,-0.018081123646358034,0.5685640780637087,-1.3524034553932684
0.64,0.688,0.544,0.64,0.744,0.696,0.032,0.296,-0.576,-0.048,0.016,-0.064,0.41874437844118884,0.3962586765544121,0.5300897608179995,0.9590174248173612,-0.4769504553822415,-0.10117256096330832,-0.7885595668866503,0.1033114863612978
0.712,0.624,0.648,0.536,0.744,0.568,-0.2,0.008,0.2,-0.296,0.08,-0.224,0.44240016455153375,0.4292595373906666,0.4509500085215365,-0.2991604826524231,-0.07077768659818089,0.4103477785720584,0.7892130310811838,-0.564604192896604
0.688,0.408,0.752,0.704,0.552,0.16,0.552,0.6,0.064,0.584,-0.44,-0.64,0.46763974091040444,0.4421933423047109,0.09914255634916191,0.029431998155253058,-0.9491868941672182,-0.9152912283774223,1.5042067578572071,1.745357496500757
0.728,-0.168,0.656,0.704,0.352,0.48,-0.264,-0.68,0.344,-0.216,-0.632,0.304,0.5217408103074473,0.5459046705760391,0.3062603104503754,-0.6063579336108789,2.1690922790998717,0.519192378056212,0.10776486373106196,0.8214433905716321
0.304,0.72,0.752,0.312,-0.592,-0.248,-0.48,-0.104,0.384,-0.528,-0.456,0.872,0.19890232329409574,0.44906232356525966,0.6983891289594623,-0.5708427055758282,0.13621361198801157,1.4844457498879975,-1.7339737060101086,1.5385796739636393
0.592,0.576,0.704,0.624,0.736,0.536,0.448,-0.44,-0.248,0.408,-0.208,0.616,0.4426174475369607,0.4023526833579352,0.40907525381503707,0.40134995147075,0.879766974891248,-0.6711054362841113,-1.5006938209830007,0.8481103158170935
0.664,0.256,0.752,0.592,0.48,0.592,0.216,0.672,0.232,0.128,0.584,0.544,0.2812899364214057,0.44306549901768905,0.4922112288343023,-0.46294104751869547,-1.3151842853598745,-0.3446318837326826,-0.46175363237366346,-0.7569534462627351
0.768,0.864,0.064,0.776,0.896,0.672,-0.2,-0.464,-0.888,-0.112,0.464,-0.464,0.2855112970689713,0.04500542988444017,0.3345188160886059,1.7780238128928858,0.5308522724901654,0.24407066473052827,-0.9213401654075246,-0.8296602253199253
-0.296,0.656,0.736,-0.136,-0.56,0.752,0.76,-0.36,-0.096,0.784,0.448,0.064,0.417668558450866,0.5351801627543475,0.3397393091374469,-0.02354846379827271,0.4531797436968873,-2.3558834178770374,-0.1750983371494652,-0.8812281541047585
0.28,-0.264,0.376,0.352,0.424,-0.432,-0.648,-0.744,-0.592,-0.648,-0.712,-0.504,0.3921171276371277,0.2952374076310685,0.29932007518961967,1.2120181214693129,2.446397554194838,1.32489089499012,1.5850187824191084,0.00837053417447303
0.856,0.784,0.672,0.888,-0.184,0.632,0.032,0.32,0.232,0.048,0.8,-0.44,0.4314502299168676,0.25646091391678827,0.18159319212116443,-0.43272966839168137,-0.49553673869457426,-0.0879877808351389,1.2002278494734007,-2.0722676783851526
0.44,0.032,-0.432,0.368,0.664,-0.16,-0.488,0.736,-0.512,-0.48,-0.176,-0.752,0.3500362194820528,0.3968193027698815,0.6207054653515338,2.667406993846869,-2.0731673080006745,1.1118910933893178,-0.3146007454745265,-0.818073841699378
0.704,0.696,0.688,0.616,0.96,0.264,0.472,-0.736,-0.216,0.472,0.216,-0.672,0.44812542561756746,0.016551092088355035,0.30040801310515114,0.3187103505037895,1.0173192407076717,-0.7629364780325202,1.275758172719284,0.5251962018734024
0.76,0.464,0.656,0.864,0.656,0.24,0.12,0.536,0.464,0.12,0.44,0.784,0.21459266899988455,0.3784657544004294,0.25295164565899486,-0.7137539234402552,-0.9404201685809465,-0.22362156873097802,-0.8700255463996404,-0.4536692564250863
0.752,0.816,0.064,0.768,0.872,-0.464,-0.064,-0.104,-0.696,0.08,-0.184,-0.648,0.46795090253192134,0.2132075840715676,0.3721895320419071,1.8567086955630792,0.08281384894171129,0.18063227967895037,0.9046848939692947,-0.03575521046407117
0.664,0.616,0.624,0.608,0.344,0.04,-0.288,0.16,-0.24,-0.184,-0.632,-0.664,0.6184161898487471,0.5059860023518685,0.4997014727784651,0.3720010599267047,-0.48475455257740335,0.397053850138575,1.4314569563060007,0.8599979278909079
0.032,0.656,0.544,0.208,0.016,0.04,0.696,-0.408,0.36,0.56,0.68,0.744,0.4393375191428178,0.47185732124787283,0.574088006426188,-0.7519762524404356,0.6999337850816945,-1.8156348381527758,-1.447595422842438,-0.08993858521211784
0.416,0.6,0.344,0.304,-0.16,0.304,0.528,-0.208,0.432,0.528,0.68,0.528,0.6296393206848901,0.500981053174948,0.5448148225513328,-0.9748522474687192,0.25425020817561517,-1.1980947856819775,-0.23676939833015362,-0.886856607525478
0.568,0.808,0.728,0.52,0.648,0.464,-0.592,-0.216,-0.472,-0.52,-0.464,-0.52,0.33840694779412517,0.3136306743087458,0.30620027648521675,0.689136880148061,0.36668332475775256,1.02012609438715,0.33232110131894504,-0.14597583360545435
0.088,0.456,0.616,0.192,0.008,0.736,0.784,-0.4,-0.144,0.76,0.616,0.104,0.49667299556776,0.5108236435411847,0.25776147960854523,0.2563428742929499,0.8603528432859175,-1.723453328170069,-0.21683631413021523,-0.11774362688571129
0.792,-0.488,0.504,0.728,0.24,-0.496,0.008,-0.424,0.344,0.112,-0.672,0.408,0.5706293276281232,0.4300316356463217,0.3978390589805255,-0.7462851828862578,3.0379560473342706,0.021789739970287863,-2.2864241067492177,1.742744670077649
0.472,-0.456,0.576,0.432,0.184,0.512,-0.72,0.728,0.456,-0.608,-0.832,0.608,0.44270585784585115,0.21240680245382212,0.29519674762377757,-1.011954174847555,-2.658321043136789,1.2073676953785928,-0.1337788611684203,0.5981601689388607
0.544,0.248,0.584,0.536,0.672,0.408,-0.536,0.688,0.272,-0.576,0.304,-0.528,0.5964950122845497,0.40848160369068615,0.4418031206726436,-0.6227461801805133,-1.464865049167322,1.0457600848403428,1.657445643717079,-1.7408567977285918
0.744,0.72,-0.448,0.664,-0.352,-0.584,-0.328,0.208,0.52,-0.28,-0.72,0.384,0.4475109756197079,0.30622670988802,0.3279153275821536,-2.8995515134024075,-0.3450441581262691,0.509790014290758,-0.36484138445081954,2.047237332859542
0.824,0.656,0.528,0.768,0.728,0.024,0.432,-0.144,0.344,0.48,0.024,0.704,0.4175729019540655,0.3697472547046489,0.18980035265625497,-0.7408959405419641,0.3166952374469689,-0.6448958511257529,-1.200267670783261,0.7427827901305148
0.632,0.048,0.352,0.648,-0.44,-0.2,0.576,0.528,0.72,0.544,0.408,0.768,0.3090119662083648,0.5885487835091346,0.14478927411926157,-1.4049453971194592,-2.095407551806383,-0.8727094441804087,-1.0593254838082107,-2.1600209912942616
0.608,0.728,0.784,0.584,0.6,0.824,0.048,0.176,-0.344,-0.032,0.48,-0.408,0.19209023165583486,0.3210827359543556,0.5813427900207018,0.5854753105119005,-0.3733956888439103,-0.10817700425853073,-0.007249458447271099,-0.7277675780625964
0.736,-0.152,0.424,0.8,0.592,0.528,0.24,0.776,-0.488,0.168,0.544,-0.328,0.5936857242691305,0.30005849968473,0.3446445935066438,1.1834008052863292,-2.198293828763112,-0.30874414989602805,-0.3799497829180564,-0.659139650366269
0.808,0.8,0.4,0.792,0.744,-0.56,0.096,0.24,0.56,0.152,0.392,0.536,0.2572965609650009,0.2500103440247463,0.2827250583026014,-1.0942325456205457,-0.19078235896898643,-0.18566350882589217,-1.795273365262901,-0.2842923501346988
0.736,0.552,0.624,0.808,0.64,0.744,0.096,-0.4,-0.544,0.064,0.36,-0.504,0.2695154368130821,0.37929633005295765,0.3955887237220063,0.661914379188197,0.8715486050060024,-0.026298582758361493,0.05822479821679408,-0.6836789671732195
0.584,0.496,0.336,0.584,-0.392,-0.368,-0.128,-0.6,-0.512,-0.064,0.808,-0.536,0.4893093582681715,0.2420759224437387,0.5766964480866303,1.1797126417719919,1.0744001795859848,-0.08244809325327422,1.5554819397965651,-2.469817370000847
0.624,0.512,0.104,0.648,0.712,-0.016,-0.312,0.6,-0.848,-0.32,-0.376,-0.848,0.295622804091088,0.21693699509373515,0.32876050032395215,1.7061667720250975,-0.9820310548076077,0.5968959299894342,0.29391796611036713,0.061304212678213336
0.144,0.768,0.688,-0.032,0.68,0.168,-0.72,-0.008,0.008,-0.736,-0.368,0.592,0.35631797629319395,0.3021399863411848,0.3189519561617032,-0.0004562729732375241,0.11897463462037032,1.8027607929991505,-1.563963083787118,-1.1126156961709937
0.656,0.688,0.504,0.648,0.768,0.392,-0.168,-0.36,0.576,-0.16,-0.04,0.528,0.45966164081067057,0.38382228443220334,0.4898061881517003,-1.1153668999597814,0.491081298759299,0.2848702759413852,-0.10962002441168081,-0.3674896360270708
0.688,0.72,0.768,0.688,0.696,0.816,-0.208,0.104,0.384,-0.232,-0.328,-0.008,0.2513949393081297,0.40762185593506417,0.3785434366761853,-0.562615920634528,-0.12893840691431435,0.5891012413780363,0.4698803690066902,-0.1651891485726126
-0.048,0.784,0.672,-0.064,0.288,0.88,-0.624,-0.208,0.4,-0.76,-0.768,-0.2,0.25962462589897445,0.25870592406736503,0.47546539269334553,-0.6166950313194309,0.3514712234076705,1.9547190943651669,0.836525995854997,-0.37381694839477825
0.416,0.84,0.528,0.368,0.464,0.232,0.648,-0.392,-0.36,0.52,-0.776,-0.688,0.5282899877606035,0.16858269187228225,0.3952980089140613,0.9121689911119275,0.5170511388358218,-1.2539782462004283,0.8456280474952188,2.5189141408025524
0.616,0.568,0.712,0.544,0.592,0.496,0.312,-0.392,0.112,0.376,0.48,0.48,0.4856795236452617,0.38290841159868666,0.3901897401105406,-0.31525143693253593,0.8589237284709677,-0.5946762859774677,-0.564006184980082,-0.36872250093753534
0.664,0.6,0.72,0.624,0.112,0.704,0.512,-0.224,-0.048,0.56,-0.728,-0.184,0.40453981614134243,0.48559351624339686,0.2602819375410845,0.3120611604317375,0.44321888108276924,-0.7790687789349093,0.06660599627657876,2.396073052684207
0.576,0.16,0.584,0.52,0.496,0.808,0.592,0.776,-0.288,0.536,0.672,-0.024,0.28506986919376165,0.28980534409246617,0.27377960847437965,0.6515315322383762,-1.5835530268778766,-0.8681445865960723,-0.7612247695308071,-0.2370579248706973
0.544,0.776,0.824,0.44,0.688,0.768,-0.496,0.24,0.288,-0.544,-0.352,0.344,0.211927571563403,0.2887577901115692,0.5591249204484907,-0.3538365235168339,-0.37206752458820475,0.9751882256679989,-0.21980785633249317,-0.40718790515045694
0.592,0.592,0.424,0.552,-0.552,-0.08,0.16,-0.208,0.656,0.16,0.544,0.712,0.42457821907944976,0.3382909899581259,0.6361138840593845,-1.3074668394788285,0.5738695099996844,-0.24443269151190725,-0.868485653537963,-2.654684860976964
0.696,0.368,0.304,0.592,0.584,-0.208,0.352,0.304,-0.816,0.272,0.088,-0.824,0.23704040131868903,0.6936370467927337,0.5356597422068053,1.4881174266429424,-0.9555843816424553,-0.5322590221314147,0.7054055467668406,0.26044248301579653
-0.248,0.632,0.592,-0.2,0.632,0.312,0.752,0.312,0.264,0.68,-0.304,0.584,0.5120744721239953,0.4409987808450061,0.3542850780342929,-0.5812144995760822,-0.5379120580113559,-2.2817044797674466,-0.7648772987962128,2.711930397609102
0.608,0.584,0.712,0.576,-0.336,0.696,0.48,0.36,0.272,0.432,0.528,-0.424,0.26280670301244485,0.4652131689614125,0.3974136761446528,-0.474678451605621,-0.6956804709193043,-0.7569499373321127,1.0709282914046736,-2.060896200130399
0.736,0.52,0.432,0.688,0.616,0.664,0.176,-0.32,-0.504,0.36,-0.216,-0.296,0.43412439444132395,0.5359818176386948,0.3147497239853102,1.0840284020601696,0.5836379252259404,-0.44082004174130324,-0.5560669107607606,0.8544245529538381
0.608,0.592,0.544,0.512,0.656,0.304,0.472,0.528,-0.376,0.448,0.416,-0.72,0.34649006178342,0.3265336181873338,0.4211743004820453,0.7743856206144846,-1.0180172206447187,-0.8300503695884797,0.7030905439116991,0.32500196182094043
0.416,0.624,0.656,0.52,0.712,-0.24,-0.568,0.392,0.464,-0.616,0.032,0.656,0.4208027540300875,0.3820924567831499,0.29867446171092504,-0.5885387120565309,-0.6799452540526791,1.1341670055506379,-1.5771447248862047,-1.2359842489255286
0.648,0.744,0.496,0.728,0.528,0.664,0.368,0.112,0.64,0.32,0.528,0.504,0.33427735568107764,0.45116166862286844,0.3482365633292296,-1.0758825489711161,-0.21640888724712645,-0.5534690369423674,0.2602306940598308,-0.3856143745081429
0.76,0.2,0.544,0.736,0.416,0.6,-0.168,0.696,-0.296,-0.072,-0.6,-0.112,0.6241615910346205,0.34935991634279184,0.3774063023517853,0.6184089985117506,-1.5787901095661383,0.1830138533830941,-0.21670885083156047,0.9608893850946438
0.744,0.848,0.64,0.744,0.84,0.336,-0.16,-0.288,0.184,-0.176,-0.432,0.544,0.5583400510547503,0.1633574090423831,0.32278283168344696,-0.10114391397818642,0.4145837313302556,0.25888211609470607,-1.074928329673306,0.33777361897033287
0.696,0.536,0.16,0.576,0.592,-0.376,0.208,0.488,0.664,0.208,0.232,0.656,0.37856576273085585,0.5684656632190617,0.508594716757373,-1.6643689141665492,-0.8407900198944614,-0.4448636338791242,-0.9833401117199191,-0.0841114059182458
0.704,0.56,0.696,0.696,0.664,0.568,-0.04,0.224,0.032,-0.048,-0.176,-0.256,0.5472312708463467,0.44881360025748535,0.4678827356006711,0.14349078059619375,-0.4084830357870568,-0.04493712334875573,0.20351317597194019,0.257721210662347
0.472,0.64,0.128,0.448,-0.144,-0.56,0.496,0.256,-0.592,0.392,0.608,-0.16,0.6220654890524502,0.41231431933953405,0.5541818068552211,1.8755655157185118,-0.39775492298690435,-1.0033355493251566,1.668343581175637,-1.1820393888634197
0.664,0.576,0.712,0.68,0.568,0.728,-0.016,0.256,0.016,-0.024,0.232,-0.144,0.49890170520269633,0.5654131537745504,0.4746751640480489,-0.015714446697524972,-0.3491733345562721,0.10384953156839506,0.34314187536167257,-0.7367276899623422
0.736,0.832,0.608,0.728,-0.016,0.584,0.112,-0.32,-0.192,0.168,0.904,0.24,0.5193009188157032,0.14743071474276537,0.3950680385367049,0.5438802793596285,0.36347994344888246,-0.24779828663961329,-1.0200255132478435,-1.6322766029649742
0.688,0.28,0.288,0.704,0.536,-0.12,0.0,-0.568,-0.672,-0.024,-0.48,-0.76,0.32480191936809255,0.49601293442149763,0.40398055129640253,1.555860654334723,1.3014508778610452,-0.06803842390603333,0.47546274347542256,0.9378929750021637
0.744,0.592,0.552,0.672,0.696,0.72,-0.024,-0.552,0.504,-0.144,-0.064,0.208,0.36936890981880155,0.33672344104776014,0.38515937136886186,-0.9367679157155485,0.8913725348858532,0.0738480699459471,0.5376284850902022,0.14049702421215737
0.688,0.392,0.752,0.728,0.456,0.84,-0.304,0.52,0.104,-0.224,-0.504,-0.232,0.28142491931867053,0.4326004031527983,0.42433272082860385,-0.09810057850286932,-1.2085973461688402,0.3456687232141616,0.42127764336765344,0.46601873816836464
0.672,0.784,0.688,0.696,-0.232,0.224,-0.584,-0.32,0.136,-0.528,-0.744,-0.72,0.4258964498905515,0.32552405307528165,0.22675138991922272,-0.172091486994569,0.321246324742445,0.8111816928275585,1.8730976925177123,1.4065294240556896
0.48,0.328,0.744,0.464,0.56,0.464,0.544,0.624,-0.2,0.624,0.336,-0.608,0.36047994119825966,0.5822770094616546,0.271926596096193,0.387131774363205,-1.5719542127602906,-1.0076334519378045,0.6112587864066084,0.2586934962093584
0.152,0.656,0.232,0.096,0.192,0.016,0.72,-0.096,-0.592,0.712,0.672,-0.56,0.5639759387056715,0.4206297074109438,0.39132501872738157,1.5958826088863347,0.1856257010583798,-1.609594388233088,0.396690031959465,-0.04422826950143465
0.824,0.288,0.744,0.872,0.544,0.016,0.104,-0.656,-0.104,0.144,-0.312,-0.808,0.36578002150103645,0.45687854442906184,0.26287027372352684,0.038382309653268235,1.4482133425937422,-0.13083665985627152,1.8654749421353334,0.7193388514968025
0.224,0.608,0.696,0.24,-0.36,-0.072,-0.76,0.152,-0.032,-0.816,-0.616,-0.672,0.44633940464250554,0.44181206588011646,0.2923650418256133,0.026055695185688628,-0.42031190606073116,1.5691291635910358,1.9070645586917228,0.7766132769287909
0.704,0.392,0.168,0.704,0.448,-0.112,0.272,0.464,-0.856,0.104,0.392,-0.736,0.39291058674491747,0.5439208236518869,0.4441697385915855,1.8414688176290173,-0.9326168581353924,-0.1865747369244617,0.4343828079413587,-0.8827987800730416
0.664,0.792,0.648,0.784,0.656,0.448,-0.576,0.28,-0.584,-0.624,-0.552,-0.744,0.13828160533321193,0.2410920341264801,0.035344593981392,0.9498770201982638,-0.19988614587190318,0.8285042564456099,0.3190313844849623,-0.04892835304383812
0.72,0.512,0.72,0.592,0.456,0.448,-0.144,-0.632,0.28,-0.056,0.776,0.664,0.4026006617040847,0.18204866171492481,0.4976322129022644,-0.5305291387463353,1.0485822510535616,0.2559689729683661,-0.6821939987743602,-1.5409829332431986
0.536,0.432,0.72,0.528,0.536,0.8,0.272,-0.72,0.184,0.344,0.472,0.032,0.3502042197007418,0.27094407402611054,0.6071014099528245,-0.3291104239841138,1.1772680720335496,-0.6281101011910473,0.3198200741245912,-0.29354045117544997
0.344,0.648,0.544,0.304,-0.208,0.232,0.744,-0.24,-0.424,0.776,0.632,-0.496,0.5577672143735476,0.3714844943821673,0.32756099149934437,0.9278640668014244,0.6773133546925619,-1.5566481377111387,0.5669602230296831,-0.7214508018405436
0.56,0.432,0.04,0.608,0.712,-0.616,0.608,0.848,-0.704,0.656,0.584,-0.32,0.4268715348121489,0.14034295168875977,0.24161148125568907,2.082119803019304,-1.2447656731748717,-0.923801673117053,1.355592744583863,0.14087009821607296
0.72,0.24,0.656,0.768,0.32,0.648,-0.168,0.712,-0.384,-0.264,-0.816,-0.432,0.3942509980216831,0.2585071944071852,0.43950358354515034,0.5911716629870566,-1.4922796669341467,0.460730019733439,0.18178071991753478,1.1320815579822958
0.712,0.6,0.528,0.776,-0.2,0.568,0.264,-0.616,0.256,0.12,0.832,0.264,0.5946851366330806,0.20788180994244537,0.3394106832358274,-0.5469886863560014,1.0749273045963053,-0.36933011914463987,-0.031954189726558634,-1.8916002741826268
-0.392,0.464,0.416,-0.4,-0.608,0.656,-0.736,-0.456,-0.752,-0.776,-0.272,-0.36,0.2806836336181956,0.5541161436179163,0.22793226910192824,1.363006019346051,0.8851720589379241,2.6209274356131735,-0.6176845198306573,0.6852620328039604
0.768,0.72,0.544,0.784,0.768,0.68,0.32,0.232,0.272,0.296,0.232,-0.008,0.4771005974239977,0.35042765983084706,0.23335806931104386,-0.6017044254694327,-0.4152420615808956,-0.4929864783087724,0.6739252649540823,0.21414192187805026
0.656,0.752,0.864,0.568,0.784,0.768,0.032,0.328,-0.056,0.072,0.136,0.28,0.2835745682268497,0.3194374437149544,0.5834791779706916,-0.017016388471000177,-0.4306529464802127,-0.04504328173010601,-0.6352888868974134,-0.21589220245145913
0.752,0.808,0.128,0.768,0.064,0.168,-0.312,0.16,-0.496,-0.392,-0.744,-0.496,0.651205142646323,0.25831541976819544,0.2406650228526669,1.2784344913386687,-0.19600495998690723,0.5226016118801945,0.06970334847981338,1.420792970222043
0.464,0.064,0.576,0.544,0.08,0.16,-0.544,0.552,0.112,-0.416,-0.664,-0.552,0.6812755634187063,0.5113695551456299,0.4473673809867465,-0.1486618429468715,-1.908900724573961,0.9826611974419831,1.8687900729950848,0.8579505730831187
0.808,0.552,0.712,0.832,0.392,0.576,-0.024,0.376,-0.248,-0.072,0.432,-0.552,0.30859502468904215,0.6083741802410801,0.2578002279507489,0.5161601479700888,-0.7174138183699358,0.07440075290451727,0.3703034199336458,-1.1924529068358902
0.68,0.264,0.696,0.656,0.648,0.416,-0.024,-0.632,-0.504,-0.2,-0.208,0.792,0.18707527329576812,0.524875976978604,0.5649455553129027,0.693155164629982,1.3437967151423984,0.20166961641328768,-1.8880354079336314,0.27915478090150786
0.496,0.672,0.664,0.464,0.6,0.616,0.696,0.304,0.248,0.648,0.608,-0.352,0.3892064370873332,0.31566455203195365,0.23110365163816873,-0.22292072709346547,-0.5968078800315685,-1.097104315930574,0.7996748779668639,0.11069075278896283
0.368,-0.176,0.256,0.384,-0.048,-0.376,0.712,-0.648,0.792,0.568,0.72,0.76,0.238282269453542,0.523613374070552,0.44978179341950997,-1.573771449980074,2.392569963113391,-1.2957580364678534,-0.9956625208655805,-0.7250019389996383
0.64,0.184,-0.016,0.672,0.664,-0.048,-0.2,0.536,-0.848,-0.28,-0.224,-0.872,0.19263288947240825,0.5626159153540462,0.4108980064893243,1.8950737127788633,-1.3717196416541344,0.4047714080780762,0.1469854308133566,-0.073173420287859
0.456,0.504,0.616,0.56,0.184,0.656,-0.52,-0.648,0.512,-0.472,-0.656,0.424,0.2619807572768651,0.3425429394800364,0.4284664022631335,-0.7729479713810412,1.1475621960058824,1.0103257384085833,0.05473934917618895,0.6668369208169856
0.616,0.768,0.568,0.72,0.76,0.528,-0.24,0.12,0.152,-0.368,0.232,0.248,0.6202292774359879,0.3158565996322381,0.3778395790491212,-0.34707268736334446,-0.21003340223792946,0.5018099135247763,-0.09798261116847491,-0.8440015310575868
0.624,0.552,0.672,0.584,0.624,0.016,0.128,0.504,-0.144,0.136,0.536,-0.704,0.4937058162877116,0.39973218173063424,0.4330850618066238,0.24947398333540527,-0.9544015595561898,-0.4628528592442641,1.5107020637529847,-0.418877365510103
0.072,0.872,0.72,0.28,-0.168,0.728,-0.584,-0.064,-0.528,-0.576,-0.88,-0.432,0.17900936409280319,0.19388315466526634,0.4909219175853741,0.7400429307964196,0.050059420389806,1.3559180042176253,-0.05570579879109871,0.7812957509640285
0.616,0.672,0.52,0.656,0.568,0.616,0.376,0.208,0.248,0.24,-0.544,0.264,0.4547392497501185,0.4176039211509787,0.3631606555846975,-0.7488382526562531,-0.3921980461764747,-0.6152229550005606,0.3513644529763378,1.643167403197517
0.928,0.256,0.752,0.944,0.424,0.784,0.008,-0.504,-0.408,0.056,0.152,-0.048,0.28909689378545944,0.6992342908418897,0.1027290688463357,0.6185033079280334,1.2701288025439215,-0.03394936096878764,-0.7246225031930813,-0.5918906502443266
0.608,-0.144,0.728,0.624,0.464,0.64,-0.408,0.552,0.2,-0.512,-0.328,0.344,0.35725468443787345,0.6656804413335807,0.4492249415070216,-0.4385454850968319,-2.053805606422183,0.7933203669004819,-0.11242763958269072,-0.004923800241206762
0.4,0.2,0.136,0.456,0.568,-0.12,-0.36,0.64,-0.76,-0.472,-0.424,-0.688,0.393240310455894,0.4226594420895619,0.5750242125419308,1.7846043337296322,-1.4127104319667412,1.0394894559564698,0.44912910389235755,-0.1935071458560985
0.688,0.696,0.528,0.664,0.672,0.704,-0.216,0.136,0.528,-0.304,0.288,0.328,0.3275686587089195,0.5046204986422471,0.4357746186303263,-0.8082080364326065,0.10123683567894273,0.47948283362697586,0.2290407525856963,-0.9853381603268403
0.016,-0.008,0.856,0.056,-0.176,-0.264,0.768,0.736,-0.24,0.768,0.672,-0.816,0.22155752032685624,0.5013230392785354,0.36977083242823283,0.3154236175692271,-1.871227483894141,-1.9442850168230317,1.867114944850988,-0.43332309247227924
0.632,0.56,0.384,0.656,0.224,-0.04,0.128,-0.256,0.376,0.024,0.52,0.64,0.5847889594517804,0.5348057430942365,0.6052140709774384,-1.0471869137005014,0.37169539192766143,-0.2083158254987751,-0.6771283491401077,-1.2568928193867388
0.64,0.688,0.608,0.64,0.536,0.584,-0.136,-0.336,-0.136,0.008,-0.384,-0.184,0.5961704395587796,0.41857487619300887,0.5844195340872774,0.22041595361186161,0.5185154088549396,0.02244478233309827,0.15366919314130295,0.7768506103609155
0.544,0.544,0.352,0.544,0.672,-0.016,-0.464,-0.544,-0.512,-0.592,-0.136,-0.704,0.532302892280549,0.4732757915284533,0.40047915346145213,1.2618698205072032,1.0059458042717895,0.9692663224861392,1.026455107038354,-0.8011852295621046
0.672,0.712,0.744,0.56,0.424,0.296,-0.136,-0.04,-0.032,-0.168,-0.64,-0.664,0.42506342373328054,0.465604965096756,0.5054190094531167,0.2344832250889902,0.2471128598281397,0.36949789607924205,1.0886404179887974,0.7951573097310939
0.24,0.408,0.584,0.064,-0.328,0.584,0.72,-0.456,0.352,0.776,0.616,0.304,0.38738434299701213,0.40432468089738055,0.34412178990159586,-0.8656169594745073,1.1346576895088172,-1.7350233324516098,0.3048449776472209,-0.9073844571126686
