X_0_0,X_0_1,X_0_2,X_0_3,X_0_4,X_0_5,X_0_6,X_0_7,Y_0_0,Y_0_1,Y_0_2,Y_0_3,Y_0_4,Y_0_5,Y_0_6,Y_0_7,decay_0,decay_1,decay_2,decay_3,W_0,W_1,W_2,W_3,J_0,J_1,J_2
0.57616,0.63672,0.62216,0.60408,0.82928,0.30936,0.70344,0.58848,-0.59288,-0.17616,-0.37656,0.0396,0.83456,-0.5708,0.22512,-0.12392,0.6334259424648901,0.3825585066804222,0.5176770731856037,0.2331599961861471,-0.0834663723139715,0.6760827019853148,0.3302511298781603,0.994988953333786,0.3451467217900418,-0.728029176132109,1.0012812980842165
0.48808,0.716,0.48264,0.3688,0.84144,0.67272,0.70488,-0.10328,0.67984,0.1672,0.50976,0.71528,0.8428,0.3076,-0.04176,0.79552,0.2732376622644946,0.4413230674856413,0.3917434757280855,0.2206692526933102,-1.367446652385978,-1.011139848591112,-0.2712921239821046,-1.1737119122327169,-0.7503219261685081,0.3333321112161755,-0.2594415268714187
0.68592,0.37952,0.69512,0.52728,0.76592,0.66864,0.37816,-0.13232,0.32752,-0.73432,0.22496,-0.3636,0.77032,0.4852,-0.6224,-0.63704,0.5595184346238817,0.3796749037631783,0.2359657846152056,0.3336246489581297,0.7591016968266988,-0.3906600381456918,1.3671817171576337,-0.5575189459388534,1.4558293975571532,-0.0949433881650858,-2.149491585758544
0.91176,-0.56432,0.59096,0.68568,0.91192,-0.41968,-0.62488,0.76064,-0.106,-0.39616,-0.26544,-0.39696,0.91512,-0.54424,-0.21776,-0.22032,0.2935531313542278,0.5263746143658314,0.4644608823438209,0.1101453285093855,0.6538174452583472,0.5283218603721539,3.1830535230043324,0.1474079072439158,-0.2996979130994138,0.304258198682976,-0.3875833357734888
0.58832,0.51816,0.21144,0.48472,0.61856,0.268,0.61912,0.19256,0.20416,-0.36816,0.69872,0.36048,0.60464,-0.57768,-0.37736,0.5608,0.6323104046454427,0.4052675935328264,0.5652232659144034,0.6076409094437312,-0.8095183382993721,-1.5966949049134491,0.7839803978288059,-0.4272271626642172,-0.74678162849298,-0.1174904674247552,0.6429364186931171
0.61976,0.54336,0.07752,0.7188,0.6832,0.52376,0.1816,-0.43712,0.28832,-0.0072,0.7,0.52232,0.68568,-0.15376,-0.68512,0.78056,0.1372044158356411,0.4335462916892832,0.7563533921934507,0.4743033046543913,-0.7813323743012961,-1.8338297262886696,-0.004516011921818,-0.5361300708114333,-1.8151525332580636,1.660462602753927,0.3703871907990002
0.73544,0.45664,0.64312,0.49056,0.74752,0.6528,0.7228,0.0528,-0.13608,0.6216,0.31888,0.49416,0.74728,0.4112,0.158,0.69832,0.4561517689128481,0.400031663071377,0.3208841978817457,0.3581089027238511,-0.9899269495865756,-0.5809547142914999,-1.1541873572908952,0.2289672942584206,-0.887872453036597,0.8866804814408256,0.4635668414404609
0.51256,0.32456,0.0988,0.53792,0.70912,-0.34632,0.13104,0.68776,-0.47864,-0.68936,-0.78936,-0.43472,0.6964,-0.686,-0.7836,0.08976,0.4620480505487794,0.2887445271739896,0.3373041099141533,0.4396797578601663,0.8495082907372238,1.7988211355291095,1.421077050696001,0.9237980258549588,-1.0145310512948271,0.3429108914154348,1.1112385800459248
0.10808,0.6408,0.6976,0.72808,0.76,0.63096,-0.34888,0.63856,-0.75352,-0.0052,0.29592,0.0544,0.76728,-0.01112,0.6664,-0.3472,0.3860041180416127,0.3481982801076326,0.5608738066093386,0.3354464209009452,-0.083318767876059,-0.4954119599176903,0.0036733712404921,1.7938321900333063,0.6931244667061081,-2.565754001084097,0.0349940114961824
0.78168,0.70816,0.61408,0.56272,0.88696,-0.02496,0.61432,0.28576,0.4128,0.12328,-0.0472,0.42608,0.8896,0.70984,-0.00936,0.64968,0.4446121679352546,0.603164543059609,0.4174654161791512,0.1456576308528716,-0.7954057788457222,0.1006181928506943,-0.2109346033793506,-0.6192004204787253,-0.6634645176821266,0.2268888317768738,-1.808998008231244
0.5432,0.69136,0.68128,0.7232,0.6808,0.63488,0.24296,0.8064,0.40664,0.24488,0.33952,-0.37152,0.67672,-0.36912,0.72216,0.11208,0.2599844624962707,0.3471224276908071,0.38955303684481,0.479077821163184,0.5883743330706801,-0.5854799897655504,-0.4265744420024149,-0.7827330571532338,-0.7634759408556987,-1.1325673776570842,1.0994192696657876
0.71144,0.45448,0.52432,0.58304,0.71768,0.76368,-0.08232,0.60552,-0.07376,-0.62864,-0.4044,-0.35016,0.72064,0.192,-0.66112,-0.30544,0.4865934944091755,0.50174055433471,0.3052316537620108,0.4120679671554262,0.679138017939136,0.818561153531132,1.1529394829842994,0.1276604808561287,-0.086361703872786,0.9744664537354032,-1.444883590894099
0.62544,0.78776,0.64288,0.63952,0.6812,0.6652,-0.326,0.43824,0.25288,-0.11528,0.08512,-0.36984,0.67424,-0.45656,-0.55544,-0.57688,0.3917564246300132,0.5512617845436658,0.2774064542303206,0.4909265786146347,0.654632576363436,-0.1547166439780379,0.1819242165178818,-0.4699084869186833,0.4800284304540381,2.4409633283514056,0.5664882050374981
0.4844,0.6836,0.64032,0.7324,0.64312,0.7452,0.75272,0.73608,0.41208,-0.28576,-0.40928,0.04016,0.63264,-0.02424,0.10248,-0.08192,0.3763748763860645,0.3466630926401702,0.3658252629919402,0.5512113861153607,-0.058087348586141,0.7141358784692425,0.4993998920002546,-0.8838048351466072,0.1846061380234996,-0.67843826038682,-0.440144666010461
0.75472,0.31632,0.24184,0.65016,0.75896,-0.58024,0.38544,-0.04096,0.13264,-0.81768,0.76992,-0.51256,0.7688,-0.65592,-0.70224,-0.828,0.2356571273874637,0.2678540067531998,0.1780494431897832,0.3286645988510295,0.8189196837997966,-1.586797841115212,1.5180376681278758,-0.2201524709503646,1.217364782158504,-0.1740832225097033,1.3418285197156723
0.74704,0.8568,0.75832,-0.16944,0.75696,0.822,0.4848,-0.29544,-0.1312,0.00888,0.09328,-0.63872,0.7624,-0.23728,-0.5912,-0.58776,0.5326621102197393,0.3420609945558739,0.2046796052604569,0.3451546894531789,2.281898844185368,-0.1690549855080111,-0.0100429311986736,0.2097231827339889,0.2609281668606438,1.1004393921950726,0.3578407669883006
0.6204,0.70656,0.72584,-0.13576,0.79176,0.56432,0.24048,0.13784,-0.50768,-0.25704,-0.1388,0.83264,0.79616,-0.49664,-0.6932,0.83032,0.2126515458658232,0.3874364594487119,0.3653183487137661,0.2841692570665823,-2.163815429294333,0.2387927453274789,0.4402484456584468,0.8629931753312584,0.399606998268206,1.113543922173584,0.4606223348495321
0.42896,0.69144,0.76096,0.73576,0.77184,0.31824,0.4232,0.73336,-0.63976,-0.364,-0.07752,-0.11504,0.7692,-0.70288,-0.62712,0.08688,0.3828072229687076,0.3371835125406223,0.3074843791342114,0.326985246507681,0.1923401920339381,0.1360669652938181,0.614978351446482,1.2382899961121163,-0.3409136880505289,0.6058263051953096,0.8132657666049409
0.6564,-0.11624,0.73816,0.83032,0.6868,0.06808,-0.59848,0.77184,0.24336,0.80384,0.05568,0.10104,0.68928,0.81184,0.42776,-0.3104,0.2241779811082631,0.3856667552931284,0.2607594189840764,0.465469671713505,-0.1371301426773611,-0.0988769195380937,-2.15928674952538,-0.4556289036034695,0.6160299666117479,-0.9816953992126906,0.3001589650937465
0.46544,0.30248,0.69688,0.74416,0.7232,-0.6776,-0.41104,0.41488,-0.55432,-0.68992,0.12608,-0.11648,0.72416,-0.31856,-0.57424,-0.62392,0.3623387879283637,0.4329000251813554,0.3623906586787158,0.4096757820141238,0.1888995817972201,-0.2183857026750966,1.437571990518585,1.099033923394503,1.032676362242433,1.3018300298353531,1.9340093149248565
0.39024,0.67968,0.73656,0.48328,0.5956,-0.38552,0.44392,0.37928,0.43904,0.3208,-0.07112,0.49944,0.59152,0.65136,0.5928,0.57504,0.4569779747903186,0.3682562050554882,0.3707149013171361,0.6558959317019886,-1.008902977805606,0.1286352549512471,-0.5447733354866754,-1.0765857775863783,-0.2249295494451711,-0.6124782110038719,-2.0790373798467248
0.62032,0.68536,0.7592,0.71376,0.74528,0.68048,0.32912,0.3004,0.41488,0.12112,-0.12288,0.0836,0.75752,0.1752,0.69936,0.64512,0.4203562648038029,0.3275217562803362,0.4453948131311599,0.3516462814691677,-0.1430868498984218,0.1884114532045296,-0.2264872197378515,-0.7450636278850319,-1.2659953566701805,-1.1890749028215004,-0.0755911947576337
0.60328,0.65056,0.75248,0.62544,0.69152,0.12584,0.50112,0.62728,0.34344,0.01536,-0.32264,-0.26136,0.69168,0.64464,-0.65592,-0.22216,0.5022357585290947,0.2508764677626794,0.5318944516870434,0.4543620841107921,0.4987085836345952,0.501498754221789,-0.0400320073410341,-0.645011007458516,-0.0796573124447877,1.1903508369577556,-1.6896139520590423
0.47544,0.5528,0.73776,0.68576,0.792,0.63952,0.59368,0.18752,-0.63136,0.56424,-0.42296,-0.51952,0.78624,0.45856,0.61736,-0.84208,0.1833786558607781,0.1939328398229002,0.2933542584638454,0.2954322387998647,0.8223833698417148,0.6560306018981085,-1.0034461004523545,1.1578958298250277,0.8565135244250754,0.0012578582482357,0.2220548771865762
0.7,0.72288,0.17648,0.34008,0.72688,0.79984,0.82672,0.03416,-0.19272,-0.34072,-0.82192,-0.71408,0.73016,0.05072,-0.144,-0.798,0.2837390184343354,0.2246430018900148,0.2778614803957583,0.4060315192256792,1.4082446492611462,1.71172481524079,0.5507409689257018,0.337331210747618,0.4917616113738354,-0.347989781012211,-0.6350892384225684
0.66144,0.08528,0.57832,-0.52088,0.69904,-0.54208,-0.20184,-0.502,0.21304,0.68976,-0.22184,0.50448,0.70112,-0.42904,0.58168,0.53432,0.378168558604963,0.6042390812321079,0.4550308642404876,0.4457094404389893,-2.979102472552461,0.470020210010217,-1.778366977680288,-0.4032420632361413,0.0734833997344048,-0.6206526614178544,-2.9670177324472213
0.69064,0.64952,0.62912,0.582,0.79472,0.46936,0.6748,0.10352,-0.392,0.25432,0.27592,0.48336,0.79104,0.51704,0.09224,0.75224,0.3476728167125729,0.4647932071047387,0.451070567434524,0.2884121417719952,-0.8607147158133904,-0.5093705192159372,-0.4614207798245749,0.6313316547546237,-0.9343205406840484,0.2844667550554375,-0.584405389998879
0.5304,0.10512,0.84176,0.68192,0.64216,0.01696,0.66232,0.08352,0.36048,-0.65256,0.112,-0.25744,0.6412,-0.6656,-0.52856,-0.7204,0.3940439586258694,0.2075076053610207,0.5213025166870416,0.5529366741532462,0.4528601766699101,-0.1610394337031672,1.758287091030369,-0.7427604342738432,1.3573603377688428,-0.9099572784152236,0.183740862409059
0.46072,0.58256,0.68432,0.54824,0.79248,0.722,0.39824,-0.56976,-0.6492,0.41568,0.1416,0.55488,0.79728,-0.01952,0.56456,0.52744,0.3091176561517655,0.4472954890254821,0.4061890183047294,0.2821691265043768,-0.9810487376781306,-0.2595740975977536,-0.7588845244438411,1.1983020294492464,-2.0121195872638795,-0.4268719364013694,0.798111729567824
0.2892,0.78744,0.69056,0.34648,0.6612,0.5768,0.75072,0.1416,0.59888,0.24576,0.27416,0.60288,0.66456,0.57576,-0.05304,0.68512,0.4575587134668788,0.3640778374841252,0.2442118090847979,0.5147424368639799,-1.3103786192901634,-0.4663449222750557,-0.3819328384959748,-1.405894453762906,-0.3955054675162121,0.4701925113792962,-0.5895325755690826
0.55712,0.38936,0.76976,0.01576,0.58888,0.58736,-0.008,-0.69072,-0.18864,-0.61544,-0.17496,-0.76376,0.59168,-0.42648,-0.7972,-0.33568,0.3370855413977473,0.2797304974488099,0.3869783642813775,0.6574903784531669,1.9305518229575185,0.2901972518875742,1.2573024635198196,0.3983807309135754,1.4395688440896282,0.7222139585774767,-0.4728190409942295
0.82536,0.63064,0.72224,0.79112,0.82416,0.18888,0.71312,0.40384,-0.01352,0.36808,-0.13192,0.26224,0.82504,0.70032,-0.164,0.7196,0.2370809089662262,0.3820067514153852,0.3963935088620971,0.2454238940759401,-0.3940311158736588,0.2237631844648446,-0.6516045888898321,0.0295788346618199,-0.924886918603386,0.9630467972472296,-0.9672866352094778
0.62328,0.762,0.79384,0.47408,0.70224,-0.09928,0.49344,-0.2128,0.332,-0.55304,-0.35896,0.54112,0.6844,-0.93792,-0.71112,0.69736,0.398584136921775,0.1727853017940644,0.0766502348248659,0.4527871833296498,-1.067607143968541,0.5421532182378093,0.7842959553085619,-0.6215411920345892,-1.277637095207142,0.4181933861790708,1.3062739073626644
0.46336,0.6644,0.63008,0.536,0.72,0.66264,0.64864,-0.06696,0.55352,-0.02528,-0.19552,0.4476,0.72296,0.03072,0.10264,0.68152,0.4599888101743553,0.5326863530161047,0.5016868300833923,0.4099826056584397,-0.8497906094435737,0.3809197453944079,0.0423254970418372,-1.0855541304690888,-1.2308120826261515,-0.2169817270404596,-0.0876282671535891
0.43296,0.35136,0.57424,0.73976,0.69664,0.52536,0.74168,0.75312,-0.54864,0.6688,-0.48968,-0.172,0.69192,0.54304,0.16376,-0.10512,0.3465037330112312,0.347732744250403,0.343598050702449,0.4601089365002933,0.2922820224737334,0.8841748946008202,-1.346664884277719,1.1343010829077065,-0.1224156812960302,1.07068351290985,0.3452060791733025
0.26816,0.63024,0.03728,0.62456,0.79496,0.51664,0.26248,0.6736,0.74728,0.26656,0.6884,-0.2916,0.80152,0.44728,0.63304,-0.17728,0.4532423466801972,0.4635243617846278,0.4773353512236085,0.287429366173618,0.5487425171597905,-1.906213455821232,-0.4927586867720612,-1.5379734741310924,-0.2232060734859342,-0.9757349658017508,-0.372564745934361
0.5892,0.33528,0.5916,0.8176,0.6644,0.0044,0.69584,0.79704,-0.33896,-0.55384,0.37792,-0.0788,0.6684,-0.63864,-0.17,-0.22832,0.2439446807725775,0.4353778720781364,0.5440586949191544,0.4981878879544009,0.1308548576090503,-0.681343007797174,1.288417193084776,0.6686133945202726,0.2285823599797968,-0.9870902902832523,0.6740899221556317
0.67632,0.62184,0.48968,0.66952,0.67872,0.3528,0.6148,0.54944,0.1316,-0.15256,-0.38344,-0.11896,0.69544,0.53568,0.0272,-0.39352,0.4942671747807521,0.5970090037872937,0.5566613743398527,0.4651354368830908,0.2164599982436966,0.8228211701544341,0.2888564128412591,-0.2360604432156014,0.5684560271593729,-0.3497361239223123,-1.5322021814680606
0.72688,0.63816,0.622,0.13944,0.72792,0.58456,0.7352,-0.17528,-0.09624,-0.0292,0.39024,-0.77968,0.73016,-0.22808,0.06928,-0.77896,0.2846725307937843,0.3772508784990794,0.5671129308144711,0.3827052333817817,1.7520059998396056,-0.7010621385185084,0.0480196399151936,0.1583732578523976,0.4977875182802798,-0.1734041372073004,0.4279988499890628
-0.18224,0.59544,0.47896,0.2388,0.74864,0.49304,0.58472,-0.74928,-0.718,0.45312,0.63208,0.85272,0.752,-0.554,0.54184,0.4648,0.1497256018696948,0.2842147749975191,0.3608108060986585,0.36296090372981,-1.6271999041377063,-1.1559254950713322,-0.8206922588845533,2.26345212812499,-1.613749986157664,-0.1071304149858083,1.8868506480863485
0.07856,0.86016,-0.11472,0.60288,0.74696,0.64728,0.58192,-0.1096,-0.7496,-0.29264,0.67368,-0.2936,0.74544,-0.63376,-0.34656,-0.65704,0.5136544814953096,0.4753481115217576,0.1216099016562531,0.3593202604855129,0.5811855637406642,-2.16407018932817,0.401985812572228,1.8276189120844477,1.5879661217246308,0.2729587571992884,0.5730102543883481
0.59416,0.67328,0.60944,0.85224,0.6828,0.5312,0.60504,0.8504,0.34096,-0.45688,-0.29984,0.30368,0.6848,0.60712,-0.32832,-0.32904,0.1319266860745662,0.4778402230191832,0.2591758552437083,0.4748162952273898,-0.4246462552597178,0.5624829563982977,0.7568032063967897,-0.6685293144288968,0.8868112506106532,-0.120767908935902,-1.815422167259587
0.262,-0.07656,0.68264,0.21856,0.6704,0.69504,-0.2588,0.33248,-0.62296,0.76008,-0.12488,0.7848,0.6712,0.33056,0.64776,0.75296,0.2535080256216708,0.4476551832477563,0.327137705618529,0.4932650738950271,-1.625226654130027,0.2174960403936679,-2.107725371130678,1.462236786415241,0.1801763274872329,-0.3316150129137613,1.5512177896595445
0.68064,0.67248,0.74488,0.32248,0.7352,-0.41408,0.5904,0.1668,-0.26696,-0.21504,0.30984,0.5284,0.7384,-0.56936,-0.54656,0.59736,0.6018114562675566,0.2780832924372148,0.4452878480073104,0.3823798100786248,-1.3008914801417382,-0.491012799087087,0.3839803929704299,0.4648020560870405,-0.3302285142825818,0.5367503686928986,2.367185394672888
0.73264,0.68008,0.6968,0.53984,0.7456,0.40544,0.84608,0.22192,0.13408,-0.3244,0.49776,0.41464,0.74384,0.64504,-0.12168,0.64224,0.4705655237349501,0.1922963274072723,0.3481522300146116,0.367622350382833,-0.8330273543414302,-0.7927920479860666,0.5520321821786424,-0.2147643589849525,-0.7001064865586809,-0.37752922656644,-1.8085879698051628
0.60912,0.54416,0.32096,0.38944,0.594,0.40512,0.52616,-0.17,-0.01568,-0.57064,-0.64288,0.58552,0.60016,-0.68136,-0.48768,0.69664,0.42630229678544,0.4125030911176033,0.2877070524220267,0.6395136637435783,-1.2416511071162812,1.3749726298740517,1.0053541420076624,0.0506948724665681,-1.0307525206264698,-0.0781510076490885,0.2886786006752205
0.47144,0.62752,0.61008,0.82472,0.5824,0.66104,0.71216,0.59288,0.3288,-0.23784,-0.35424,0.12344,0.57448,0.10704,-0.00128,-0.58264,0.2363338008025026,0.4389145947500636,0.4998416855045053,0.6898404414586308,-0.1844674259755866,0.637302629561664,0.452916757136482,-0.7753043960758135,1.1530429464389624,-0.457100579453679,-0.651025744694152
0.70656,0.57352,0.41576,0.7136,0.79384,-0.12064,-0.00016,0.63952,0.36984,-0.12296,-0.58192,-0.01144,0.79896,-0.57576,0.70264,0.31504,0.432826943876462,0.4424795847349655,0.6549501643384654,0.2893275046127408,0.0145504117732271,1.1953525664090507,0.2999319043899875,-0.6021623147135773,-0.5793752145717286,-2.267641817953316,1.9375370673291337
-0.03576,0.46008,0.5688,0.74928,0.73952,0.584,-0.15928,0.52232,0.73976,-0.55776,0.56096,-0.12816,0.74056,0.39032,-0.77768,-0.55856,0.3415804051193492,0.2840127586955347,0.41816141512938,0.374614034998067,0.2033892860368283,-0.9745504567105084,1.0971394645875168,-2.021862444835685,0.8157275131483621,1.1079101374204998,-1.8353340418256952
0.63984,0.85272,0.68464,0.70864,0.67904,0.86296,0.66384,0.03704,-0.2256,0.26592,-0.03616,-0.05376,0.68,0.25616,-0.13624,0.70872,0.418578226746543,0.481053992529688,0.1331549660885033,0.4778643496791904,0.0900789348268818,0.0685902984247361,-0.3783007988876741,0.4417357090783052,-2.001868088860838,0.6196590273317989,0.018081044972688
0.6156,0.7276,0.28808,0.84696,0.71416,-0.02608,0.66608,0.55392,0.34768,0.4276,0.65976,-0.13032,0.71016,0.8396,-0.298,0.63928,0.1986698312435769,0.4058684860967365,0.2171048056031429,0.4225069910692294,0.1786847839494151,-1.443674253447528,-0.6753076874595094,-0.6522130481103338,-1.236842561662756,1.2041024914912395,-1.3439667801100217
0.71144,0.6712,0.77536,0.1672,0.72216,0.53952,0.7276,0.5072,0.10656,0.068,-0.42272,0.73712,0.7304,0.40768,-0.51168,0.54784,0.3591457391164352,0.1530017041942978,0.4853507094241689,0.3979498555459187,-1.7072198685906752,0.6178932615877827,-0.1199649427556516,-0.2153890710462437,0.679501635644259,0.874789373391423,-0.6853354919390492
0.54864,0.57728,0.31888,0.6608,0.66112,0.2632,-0.32696,0.33936,0.3576,0.47288,0.64336,-0.00912,0.668,0.69552,0.63776,-0.57,0.5159361037712481,0.4189977577187534,0.3848375633537031,0.519552725497543,0.0215781226546371,-1.3858847948277018,-0.8528382583323553,-0.7314698826420081,1.2584850267983825,-1.687791866717473,-0.6574195645069278
0.77632,0.55624,0.65976,0.55016,0.79016,0.50616,-0.56344,0.562,-0.1792,0.204,0.03712,0.22896,0.79552,-0.31088,0.3304,0.18496,0.6554059433433248,0.5129886331492621,0.6534003412316705,0.2865115365560256,-0.4870803910469897,-0.0576020542322549,-0.4394251154450094,0.2839280127692195,0.082344717010301,-2.8161394810651403,1.1254233890629002
0.6604,0.34976,0.49048,0.6224,0.66976,-0.35528,0.17136,-0.39152,-0.10224,-0.63488,0.3972,-0.48912,0.66672,-0.62048,-0.61152,-0.6764,0.2937925483427008,0.5750181065537843,0.4064900272401605,0.5046106249426073,0.8418128471110518,-0.8482819700658198,1.3267875574333017,0.1941298776164714,1.7710943091672662,0.288453815783288,1.2931171493142146
0.57672,0.46384,0.62496,0.64368,0.60616,0.08272,0.52536,0.70464,0.20104,-0.41568,-0.20152,0.51216,0.62256,-0.61,0.37808,0.41048,0.2530178147728759,0.5251684443164522,0.5903478300348335,0.6091707520040921,-0.8368402436860397,0.3872443788304121,0.9294393148094342,-0.4260309616509478,0.1701992224287724,-1.740273473804097,0.8772338080864494
0.69424,0.05016,0.32496,0.61792,0.7452,0.26872,-0.20784,0.66288,0.26944,0.60528,-0.61424,0.65648,0.744,0.5376,0.67568,0.6036,0.1351755940505322,0.4428112174697814,0.6343789418511147,0.3774435380538307,-1.0245187652949603,1.334328885837246,-1.8456264984084023,-0.464101446933118,0.1004936625612245,-0.472984170411621,0.4559454069356145
0.85864,0.59344,0.82776,0.71288,0.8476,0.62808,0.7496,0.71576,0.0024,-0.3204,0.38216,0.00864,0.8548,-0.2264,-0.50384,0.0044,0.4303853527078077,0.1180774647347679,0.4915169411066907,0.2014683414655286,-0.0075727184753804,-0.5513569709290126,0.6058858043009725,-0.0164860092496778,0.0139877854464231,0.1387371501185752,-0.1852526664081391
0.51872,0.69984,0.57088,0.71264,0.70096,0.87008,0.56192,0.71032,-0.46136,0.52016,-0.09032,0.12584,0.69376,-0.05816,0.1344,-0.10776,0.4048080399980969,0.6784883270177244,0.1739516503279324,0.4600168136118448,-0.2110006906277449,0.205523380714057,-0.7902411118659373,0.913559479856766,0.4099509250282656,0.5003539497526797,0.845352519566034
0.70232,0.60112,-0.15936,0.57184,0.73896,0.66416,0.51016,0.54168,-0.21472,-0.29264,0.72168,-0.1468,0.73224,0.10176,0.53144,-0.24136,0.6415586077944173,0.3729072559509548,0.4973556155484109,0.3856312202588355,0.3061371696941257,-2.24149706128788,0.565474299808455,0.377687324754102,0.2329079087415631,-1.5547752424756338,-0.758267114643476
0.62232,0.17792,0.45016,0.33928,0.62504,0.5276,-0.58192,0.56832,0.02488,0.67832,-0.4636,-0.48976,0.62168,0.45304,0.2796,-0.1572,0.6605700987312164,0.5599151240802036,0.4463986113118809,0.590719224663542,1.2259768447580588,0.9869302964920658,-1.631710594203581,-0.0500858535197618,-0.9041760843849004,-1.756583178687633,0.7507317535928858
0.67144,0.64872,0.61096,0.62728,0.68816,0.78752,0.7148,0.6832,-0.1664,-0.44344,0.42136,0.28144,0.68176,0.00864,-0.18816,-0.07592,0.4786962164649714,0.3778888316344345,0.304279995836713,0.467598286884383,-0.5294388792235948,-0.7656203288653228,0.7515863210961098,0.3058896954069868,0.6737178421026399,-0.4249336411046926,-0.7618921545985877
0.09384,0.71088,0.67112,0.68512,0.67384,0.54584,0.70184,0.49432,0.66224,0.16928,-0.22728,-0.2184,0.67864,0.47616,-0.00792,-0.52808,0.4138624231711103,0.4291616299858636,0.3938564741412076,0.5023699987594976,0.3843511956867352,0.4169811213210189,-0.2818835194994712,-1.7897310464168434,0.6565274063192806,0.3019523541263079,-0.6209441699958982
0.89456,0.65152,0.66856,0.68688,0.90648,0.47952,0.80272,0.69808,0.1484,0.2324,0.46568,0.17288,0.90736,0.52568,-0.09176,0.10296,0.4403539380872138,0.2650518755724348,0.4356094558768215,0.1245170923444952,-0.3071146612638782,-0.7654172255264524,-0.4292772199045089,-0.2037354387863416,0.1111189998038005,0.5828742069945972,-0.5961490278731367
0.8884,0.64104,0.7036,-0.03656,0.89,0.44184,0.00336,0.05688,0.062,0.33128,0.49392,0.70792,0.88904,-0.5688,0.86912,0.7108,0.4192754318141337,0.1784775495904413,0.4063702891898568,0.1453968958512947,-2.014822167411089,-0.7656568126843818,-0.5903591809973328,-0.0882256919788241,0.1391374594745118,-1.3647655293227026,1.740423714664142
0.366,0.62328,0.26112,-0.47376,0.76952,0.43304,0.55208,0.12328,-0.66504,-0.1712,-0.52752,0.61984,0.76736,0.47488,0.20688,0.776,0.305443199282308,0.6598097499741831,0.5400618863024584,0.3328872436751021,-2.779475832401048,1.408130569240506,0.3333892237115024,1.3439143363495307,0.998569837049286,-0.7698042581518291,-1.3798247044817555
0.67016,0.58824,0.60544,0.20944,0.67752,0.48608,0.55008,-0.55704,-0.08112,-0.18984,0.56312,0.67088,0.6748,-0.38432,-0.6116,0.43528,0.4399264801031293,0.2436508263456918,0.6045863533390873,0.489160755196251,-1.5729756868414717,-0.9349186065429024,0.3787396527848614,0.1355509480824089,-1.5318011159746934,0.6717886625746657,0.4686561619345892
0.07392,0.5432,0.54272,0.70672,0.7636,0.50136,0.31616,0.70384,0.75552,0.3924,0.35352,-0.21904,0.7572,0.44472,0.56376,-0.21688,0.3725724705516772,0.5505758796678988,0.5004250008487054,0.3460666138225757,0.3662086062668583,-0.7161113741678148,-0.8025732510255122,-1.8550461600615893,0.0191833124451962,-0.5271312879799913,-0.1044334818419018
0.52896,0.42272,0.404,-0.02448,0.63024,0.32832,0.19864,-0.56672,-0.3348,-0.58256,0.48056,0.64912,0.62408,-0.64264,-0.60968,0.32944,0.5306110721386884,0.5745244478785685,0.4041458926577752,0.5919884071198236,-2.0193037514526955,-1.070924498540934,1.178788111107412,0.7044344449728279,-1.2298882783559426,0.3971236490923627,0.183980760683221
0.67112,0.58112,0.59992,0.54656,0.784,0.5248,0.54096,0.0816,-0.3916,0.37848,-0.09368,0.53928,0.78008,-0.44344,0.27304,0.76864,0.3243721074214307,0.6336737211263491,0.4702688812710303,0.3121439467898587,-0.975248285936984,0.201288538673518,-0.7199558955877718,0.6585148933397271,-0.8473591546304479,0.135008139567782,1.5867785610959717
0.38216,0.48032,0.4864,0.67016,0.7784,0.65824,-0.29824,0.66408,0.68448,0.53944,-0.41008,-0.03416,0.78512,0.31744,0.56552,-0.15056,0.4857256013405538,0.5484027976274122,0.3963339173749154,0.3064655456582043,0.0752684891705467,0.8734885134742006,-1.0596817526280813,-1.3316547547395798,0.1970413366843153,-1.5366093334931243,0.491071887996875
0.62216,0.77456,0.30904,0.68584,0.62336,0.37432,0.70792,0.71824,-0.04768,0.47368,-0.76232,0.34952,0.6364,0.83936,0.42976,0.29192,0.3193351711305249,0.2473376878209181,0.1199750841695728,0.5857640455259493,-0.5900936848310514,1.477177152661702,-0.6814720360416067,0.0968806563694406,0.1176261638685432,0.0049450322235,-0.7638970443289179
0.56456,0.40192,0.26288,0.7276,0.69776,0.6892,0.52576,0.7256,-0.39728,-0.5564,0.66648,-0.08392,0.69624,-0.02768,-0.49624,-0.11888,0.385216654317165,0.4192914721717843,0.4648898701702582,0.4523765643828772,0.1317837811676249,-1.489323733159873,1.1715100432134455,0.7622050493039925,0.0794707673917625,-0.2124975702835171,-1.1018810448008691
0.76232,0.6484,0.57192,0.7584,0.7684,0.41592,-0.16392,0.76328,0.02576,0.25112,-0.3148,-0.12496,0.76984,0.55544,0.64312,0.1296,0.3302222967003577,0.5243009884414793,0.4523664845016898,0.3321887530695435,0.2173487213660224,0.6249166981574586,-0.4626758492298886,-0.0381722906554482,-0.4394432696506972,-1.813039834153311,-0.6993504917345823
0.50072,0.51856,0.5988,0.59272,0.60808,0.67632,0.53144,-0.40792,0.354,-0.43832,0.55984,0.36872,0.6088,-0.12776,-0.61576,0.55072,0.4515399297951121,0.2572105580965924,0.4750001933449955,0.6273128941686393,-0.6941456723914168,-0.940133378510428,0.8829195847290925,-0.7411225385360221,-2.072500391991936,0.1918846636748662,-0.6545677767571558
